Brand,Tipe,Nama,Kategori,SKU,Harga_Normal,Harga_Promo,Stok,Link_Gambar,Link_Produk
Samsung,Samsung Galaxy A17 5G,Samsung Galaxy A17 5G,Smartphone,SAM-GA17-ER-CON,4499000,4499000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a17_5g_gray__1.jpg,https://eraspace.com/erafone/samsung-galaxy-a17-5g
Samsung,Samsung Galaxy A25 5G,Samsung Galaxy A25 5G 8/256GB - Blue,Smartphone,8100135290,4099000,3099000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a25_5g_blue_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a25-5g-8-256gb-blue
Samsung,Samsung Galaxy A26 5G,Samsung Galaxy A26 5G,Smartphone,SAM-GA26-ER-CON,4999000,4999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a26_5g_black_01.jpg,https://eraspace.com/erafone/samsung-galaxy-a26-5g
Samsung,Samsung Galaxy A36 5G,Samsung Galaxy A36 5G,Smartphone,SAM-GA36-ER-CON,6299000,4999000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_a36_5g_awesome_lavender_1_2.jpg,https://eraspace.com/erafone/samsung-galaxy-a36-5g
Samsung,Samsung Galaxy A37 5G,Samsung Galaxy A37 5G,Smartphone,SAM-GA37-ER-CON,6599000,6299000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a37_5g_awesome_graygreen_1.webp,https://eraspace.com/erafone/samsung-galaxy-a37-5g
Samsung,Samsung Galaxy A37 Card Slot Case,Samsung Galaxy A37 Card Slot Case,Mobile Accessories,SAM-GA37CSC-ER-CON,399000,399000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a37_card_slot_case_gray_1.webp,https://eraspace.com/erafone/samsung-galaxy-a37-card-slot-case
Samsung,Samsung Galaxy A37 Clear Case,Samsung Galaxy A37 Clear Case,Mobile Accessories,8100261322,199000,199000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a37_clear_case_1.webp,https://eraspace.com/erafone/samsung-galaxy-a37-clear-case
Samsung,Samsung Galaxy A37 Rugged Case,Samsung Galaxy A37 Rugged Case - Black,Mobile Accessories,8100261323,299000,299000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a37_rugged_case_black_1.webp,https://eraspace.com/erafone/samsung-galaxy-a37-rugged-case-black
Samsung,Samsung Galaxy A37 Silicone Case,Samsung Galaxy A37 Silicone Case,Mobile Accessories,SAM-GA37SC-ER-CON,349000,349000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a37_silicone_case_black_1.webp,https://eraspace.com/erafone/samsung-galaxy-a37-silicone-case
Samsung,Samsung Galaxy A53 5G,Samsung Galaxy A53 5G 8/128GB - Awesome Peach,Smartphone,8100049180,5799000,2399000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a53_awesome_peach_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a53-5g-8-128gb-awesome-peach
Samsung,Samsung Galaxy A56 5G,Samsung Galaxy A56 5G,Smartphone,SAM-GA56-ER-CON,7299000,5999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a56_5g_awesome_pink_01_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a56-5g
Samsung,Samsung Galaxy A57 5G,Samsung Galaxy A57 5G,Smartphone,SAM-GA57-ER-CON,7599000,7299000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a57_5g_awesome_navy_1_2.webp,https://eraspace.com/erafone/samsung-galaxy-a57-5g
Samsung,Samsung Galaxy A57 Card Slot Case,Samsung Galaxy A57 Card Slot Case,Mobile Accessories,SAM-GA57CSC-ER-CON,399000,399000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a57_card_slot_case_black_1.webp,https://eraspace.com/erafone/samsung-galaxy-a57-card-slot-case
Samsung,Samsung Galaxy A57 Clear Case,Samsung Galaxy A57 Clear Case,Mobile Accessories,8100261330,199000,199000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a57_clear_case_1.webp,https://eraspace.com/erafone/samsung-galaxy-a57-clear-case
Samsung,Samsung Galaxy A57 Rugged Case,Samsung Galaxy A57 Rugged Case - Black,Mobile Accessories,8100261331,299000,299000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a57_rugged_case_black_1.webp,https://eraspace.com/erafone/samsung-galaxy-a57-rugged-case-black
Samsung,Samsung Galaxy A57 Silicone Case,Samsung Galaxy A57 Silicone Case,Mobile Accessories,SAM-GA57SC-ER-CON,349000,349000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a57_silicone_case_gray_1.webp,https://eraspace.com/erafone/samsung-galaxy-a57-silicone-case
Samsung,Samsung Galaxy Buds Core,Samsung Galaxy Buds Core,Audio,SAM-GBC-ER-CON,799000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds_core_black_1.jpg,https://eraspace.com/erafone/samsung-galaxy-buds-core
Samsung,Samsung Galaxy Buds FE,Samsung Galaxy Buds FE - Graphite,Audio,8100125384,1399000,799000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds_fe_graphite_ai_1.jpg,https://eraspace.com/erafone/samsung-galaxy-buds-fe-graphite
Samsung,Samsung Galaxy Buds FE,Samsung Galaxy Buds FE - White,Audio,8100125385,1399000,799000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds_fe_white_ai_1.jpg,https://eraspace.com/erafone/samsung-galaxy-buds-fe-white
Samsung,Samsung Galaxy Buds2 Pro,Samsung Galaxy Buds2 Pro - Bora Purple,Audio,8100068480,2799000,1499000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds2_pro_borapurple.jpg,https://eraspace.com/erafone/samsung-galaxy-buds2-pro-bora-purple
Samsung,Samsung Galaxy Buds2 Pro,Samsung Galaxy Buds2 Pro - Bora Purple,Audio,8100068480,2799000,1499000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds2_pro_borapurple.jpg,https://eraspace.com/erafone/samsung-galaxy-buds2-pro-bora-purple
Samsung,Samsung Galaxy Buds2 Pro,Samsung Galaxy Buds2 Pro - Graphite,Audio,8100068479,2799000,1499000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds2_pro_graphite.jpg,https://eraspace.com/erafone/samsung-galaxy-buds2-pro-graphite
Samsung,Samsung Galaxy Buds2 Pro,Samsung Galaxy Buds2 Pro - Graphite,Audio,8100068479,2799000,1499000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds2_pro_graphite.jpg,https://eraspace.com/erafone/samsung-galaxy-buds2-pro-graphite
Samsung,Samsung Galaxy Buds3,Samsung Galaxy Buds3 - Silver,Audio,8100046735,2299000,1799000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds3_silver_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-buds3-silver
Samsung,Samsung Galaxy Buds3,Samsung Galaxy Buds3 - White,Audio,8100046736,2299000,1799000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds3_white_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-buds3-white
Samsung,Samsung Galaxy Buds3 FE,Samsung Galaxy Buds3 FE,Audio,SAM-GB3FE-ER-CON,1999000,1599000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_buds_3_fe_black_1.webp,https://eraspace.com/erafone/samsung-galaxy-buds3-fe
Samsung,Samsung Galaxy Buds3 Pro,Samsung Galaxy Buds3 Pro - Silver,Audio,8100046737,3299000,2699000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds3_pro_silver_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-buds3-pro-silver
Samsung,Samsung Galaxy Buds3 Pro,Samsung Galaxy Buds3 Pro - White,Audio,8100046738,3299000,2699000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_buds3_pro_white_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-buds3-pro-white
Samsung,Samsung Galaxy Buds4,Samsung Galaxy Buds4,Audio,SAM-GB4-ER-CON,2999000,2999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_buds4_white_1_1.webp,https://eraspace.com/erafone/samsung-galaxy-buds4
Samsung,Samsung Galaxy Buds4 Pro,Samsung Galaxy Buds4 Pro,Audio,SAM-GB4P-ER-CON,3999000,3599100,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_buds4_pro_white_1_1.webp,https://eraspace.com/erafone/samsung-galaxy-buds4-pro
Samsung,Samsung Galaxy Fit3,Samsung Galaxy Fit3 - Gray,Wearable,8100002156,899000,899000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_fit3_gray_1.jpg,https://eraspace.com/erafone/samsung-galaxy-fit3-gray
Samsung,Samsung Galaxy Fit3,Samsung Galaxy Fit3 - Pink Gold,Wearable,8100002155,899000,899000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_fit3_pink_gold_1.jpg,https://eraspace.com/erafone/samsung-galaxy-fit3-pink-gold
Samsung,Samsung Galaxy Fit3,Samsung Galaxy Fit3 - Silver,Wearable,8100002157,899000,899000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_fit3_silver_1.jpg,https://eraspace.com/erafone/samsung-galaxy-fit3-silver
Samsung,Samsung Galaxy S23 5G,Samsung Galaxy S23 5G 8/256GB - Phantom Black,Smartphone,8100098382,13999000,13999000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s23_5g_black_ai_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s23-5g-8-256gb-phantom-black
Samsung,Samsung Galaxy S23 5G,Samsung Galaxy S23 5G 8/256GB - Phantom Black,AI Phone,8100098382,13999000,13999000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s23_5g_black_ai_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s23-5g-8-256gb-phantom-black
Samsung,Samsung Galaxy S24,Samsung Galaxy S24,Smartphone,SAM-GS24-ER-CON,12999000,12999000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s24_amber_yellow_ai_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s24-1
Samsung,Samsung Galaxy S24 FE,Samsung Galaxy S24 FE,Smartphone,SAM-GS24FE-ER-CON,8999000,5999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s24_fe_blue_1_1_2.jpg,https://eraspace.com/erafone/samsung-galaxy-s24-fe
Samsung,Samsung Galaxy S24 FE,Samsung Galaxy S24 FE,AI Phone,SAM-GS24FE-ER-CON,8999000,5999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s24_fe_blue_1_1_2.jpg,https://eraspace.com/erafone/samsung-galaxy-s24-fe
Samsung,Samsung Galaxy S24+,Samsung Galaxy S24+,Smartphone,SAM-GS24P-ER-CON,16999000,8999000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s24_plus_cobalt_violet_ai_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s24
Samsung,Samsung Galaxy S25,Samsung Galaxy S25,AI Phone,SAM-GS25-ER-CON,13999000,12999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25
Samsung,Samsung Galaxy S25 Edge,Samsung Galaxy S25 Edge,Smartphone,SAM-GS25E-ER-CON,17499000,14999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_edge_titanium_silver_ai_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-edge
Samsung,Samsung Galaxy S25 Edge,Samsung Galaxy S25 Edge,AI Phone,SAM-GS25E-ER-CON,17499000,14999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_edge_titanium_silver_ai_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-edge
Samsung,Samsung Galaxy S25 FE,Samsung Galaxy S25 FE,Smartphone,SAM-GS25FE-ER-CON,11999000,10499000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25fe_navy_1.webp,https://eraspace.com/erafone/samsung-galaxy-s25-fe
Samsung,Samsung Galaxy S25 FE,Samsung Galaxy S25 FE,AI Phone,SAM-GS25FE-ER-CON,11999000,10499000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25fe_navy_1.webp,https://eraspace.com/erafone/samsung-galaxy-s25-fe
Samsung,Samsung Galaxy S25 Ultra,Samsung Galaxy S25 Ultra,Smartphone,SAM-GS25U-ER-CON,20999000,18999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_ultra_titanium_silverblue_1_2_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-ultra
Samsung,Samsung Galaxy S25 Ultra,Samsung Galaxy S25 Ultra,AI Phone,SAM-GS25U-ER-CON,20999000,18999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_ultra_titanium_silverblue_1_2_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-ultra
Samsung,Samsung Galaxy S25+,Samsung Galaxy S25+,Smartphone,SAM-GS25P-ER-CON,16499000,13999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus
Samsung,Samsung Galaxy S25+,Samsung Galaxy S25+,AI Phone,SAM-GS25P-ER-CON,16499000,13999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus
Samsung,Samsung Galaxy S26,Samsung Galaxy S26,Smartphone,SAM-GS26-ER-CON,16499000,16499000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s26_sky_blue_1_1.webp,https://eraspace.com/erafone/samsung-galaxy-s26
Samsung,Samsung Galaxy S26 Ultra,Samsung Galaxy S26 Ultra,Smartphone,SAM-GS26U-ER-CON,24499000,24499000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s26_ultra_cobalt_violet_1_2.webp,https://eraspace.com/erafone/samsung-galaxy-s26-ultra
Samsung,Samsung Galaxy S26 Ultra,Samsung Galaxy S26 Ultra,AI Phone,SAM-GS26U-ER-CON,24499000,24499000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s26_ultra_cobalt_violet_1_2.webp,https://eraspace.com/erafone/samsung-galaxy-s26-ultra
Samsung,Samsung Galaxy S26+,Samsung Galaxy S26+,Smartphone,SAM-GS26P-ER-CON,19499000,19499000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s26_plus_black_1_1.webp,https://eraspace.com/erafone/samsung-galaxy-s26-plus
Samsung,Samsung Galaxy Tab A11,Samsung Galaxy Tab A11,Tablet,SAM-GTA11-ER-CON,2699000,2699000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_a11_gray_01.webp,https://eraspace.com/erafone/samsung-galaxy-tab-a11
Samsung,Samsung Galaxy Tab A11+,Samsung Galaxy Tab A11+,Tablet,SAM-GTA11P-ER-CON,4499000,4499000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_tab_a11_plus_gray_1.webp,https://eraspace.com/erafone/samsung-galaxy-tab-a11-plus
Samsung,Samsung Galaxy Tab A9 LTE,Samsung Galaxy Tab A9 LTE 4/64GB - Graphite,Tablet,8100127761,2599000,1999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_a9_lte_graphite_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-a9-lte-4-64gb-graphite
Samsung,Samsung Galaxy Tab A9 Wi-Fi,Samsung Galaxy Tab A9 Wi-Fi 4/64GB - Graphite,Tablet,8100127760,2199000,1699000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_a9_wi-fi_graphite_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-a9-wi-fi-4-64gb-graphite
Samsung,Samsung Galaxy Tab A9+ 5G,Samsung Galaxy Tab A9+ 5G 8/128GB - Graphite,Tablet,8100127764,4499000,3499000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_a9_plus_5g_graphite_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-a9-plus-5g-8-128gb-graphite
Samsung,Samsung Galaxy Tab A9+ 5G,Samsung Galaxy Tab A9+ 5G 8/128GB - Navy,Tablet,8100127763,4499000,3499000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_a9_plus_5g_navy_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-a9-plus-5g-8-128gb-navy
Samsung,Samsung Galaxy Tab A9+ Wi-Fi,Samsung Galaxy Tab A9+ Wi-Fi 4/64GB - Graphite,Tablet,8100127762,3499000,2799000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_a9_plus_wi-fi_graphite_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-a9-plus-wi-fi-4-64gb-graphite
Samsung,Samsung Galaxy Tab S10 FE,Samsung Galaxy Tab S10 FE,AI Phone,SAM-GT10FE-ER-CON,9999000,9999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s10_fe_wi-fi_gray_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-fe
Samsung,Samsung Galaxy Tab S10 FE,Samsung Galaxy Tab S10 FE,Tablet,SAM-GT10FE-ER-CON,9999000,9999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s10_fe_wi-fi_gray_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-fe
Samsung,Samsung Galaxy Tab S10 FE+,Samsung Galaxy Tab S10 FE+,AI Phone,SAM-GT10FEP-ER-CON,14499000,14499000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s10_fe_plus_wi-fi_silver_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-fe-plus
Samsung,Samsung Galaxy Tab S10 FE+,Samsung Galaxy Tab S10 FE+,Tablet,SAM-GT10FEP-ER-CON,14499000,14499000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s10_fe_plus_wi-fi_silver_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-fe-plus
Samsung,Samsung Galaxy Tab S10 Lite,Samsung Galaxy Tab S10 Lite,Tablet,SAM-GT10L-ER-CON,6499000,6099000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s10_lite_coralred_01.webp,https://eraspace.com/erafone/samsung-galaxy-tab-s10-lite
Samsung,Samsung Galaxy Tab S10 Ultra 5G,Samsung Galaxy Tab S10 Ultra 5G 12/256GB - Moonstone Gray,Tablet,8100027173,22999000,17999000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_tab_s10_ultra_wi-fi_moonstone_gray_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-ultra-5g-12-256gb-moonstone-gray
Samsung,Samsung Galaxy Tab S10 Ultra Wi-Fi,Samsung Galaxy Tab S10 Ultra Wi-Fi 12/256GB - Moonstone Gray,Tablet,8100027172,20999000,15999000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_tab_s10_ultra_wi-fi_moonstone_gray_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-ultra-wi-fi-12-256gb-moonstone-gray-1
Samsung,Samsung Galaxy Tab S10+ 5G,Samsung Galaxy Tab S10+ 5G 12/256GB - Moonstone Gray,Tablet,8100027171,19999000,15999000,0,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_tab_s10_plus_wi-fi_moonstone_gray_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-plus-5g-12-256gb-moonstone-gray
Samsung,Samsung Galaxy Tab S10+ Wi-Fi,Samsung Galaxy Tab S10+ Wi-Fi 12/256GB - Moonstone Gray,Tablet,8100027170,17999000,13999000,1,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_tab_s10_plus_wi-fi_moonstone_gray_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-plus-wi-fi-12-256gb-moonstone-gray-1
Samsung,Samsung Galaxy Tab S11,Samsung Galaxy Tab S11,Tablet,SAM-GTS11-ER-CON,20999000,20499000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s11_wi-fi_gray_1.webp,https://eraspace.com/erafone/samsung-galaxy-tab-s11
Samsung,Samsung Galaxy Tab S11 Ultra 5G,Samsung Galaxy Tab S11 Ultra 5G,Tablet,SAM-GTS11U-ER-CON,27999000,25999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s11_ultra_5g_gray_1.webp,https://eraspace.com/erafone/samsung-galaxy-tab-s11-ultra-5g
Samsung,Samsung Galaxy Tab S8 Ultra 5G,Samsung Galaxy Tab S8 Ultra 5G 12/256GB - Graphite,Tablet,8100033073,19999000,8999000,0,https://cdnpro.eraspace.com/media/catalog/product/t/a/tab_s8ultra_5g_256_gray1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s8-ultra-5g-12-256gb-graphite
Samsung,Samsung Galaxy Tab S8 Wi-Fi,Samsung Galaxy Tab S8 Wi-Fi 8/128GB - Graphite,Tablet,8100046508,9999000,4999000,0,https://cdnpro.eraspace.com/media/catalog/product/t/a/tab_s8_wi-fi_128_grey1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s8-wi-fi-8-128gb-graphite
Samsung,Samsung Galaxy Tab S8+ 5G,Samsung Galaxy Tab S8+ 5G 8/256GB - Pink Gold,Tablet,8100033070,16999000,6999000,0,https://cdnpro.eraspace.com/media/catalog/product/t/a/tab_s8plus_5g_256_pink1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s8-5g-8-256gb-pink-gold
Samsung,Samsung Galaxy Tab S8+ 5G,Samsung Galaxy Tab S8+ 5G 8/256GB - Silver,Tablet,8100033072,16999000,6999000,0,https://cdnpro.eraspace.com/media/catalog/product/t/a/tab_s8plus_5g_256_silver1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s8-5g-8-256gb-silver
Samsung,Samsung Galaxy Tab S9 FE Wi-Fi,Samsung Galaxy Tab S9 FE Wi-Fi 6/128GB - Gray,Tablet,8100124376,6499000,4999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s9_fe_wi-fi_gray_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s9-fe-wi-fi-6-128gb-gray
Samsung,Samsung Galaxy Tab S9 FE+,Samsung Galaxy Tab S9 FE+ 12/256GB - Gray,Tablet,8100124382,10999000,8499000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s9_fe_plus_gray_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s9-fe-plus-12-256gb-gray
Samsung,Samsung Galaxy Tab S9 FE+ Wi-Fi,Samsung Galaxy Tab S9 FE+ Wi-Fi 8/128GB - Gray,Tablet,8100133974,8499000,6999000,1,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s9_fe_plus_gray_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s9-fe-wi-fi-8-128gb-gray
Samsung,Samsung Galaxy Tab S9 FE+ Wi-Fi,Samsung Galaxy Tab S9 FE+ Wi-Fi 8/128GB - Silver,Tablet,8100124380,8499000,6999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s9_fe_plus_wi-fi_silver_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s9-fe-plus-wi-fi-8-128gb-silver
Samsung,Samsung Galaxy Watch Ultra,Samsung Galaxy Watch Ultra - Blue,Wearable,8100224388,8299000,7499000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_watch_ultra_blue_01.jpg,https://eraspace.com/erafone/samsung-galaxy-watch-ultra-blue
Samsung,Samsung Galaxy Watch Ultra,Samsung Galaxy Watch Ultra - Titanium Gray,Wearable,8100027863,7999000,6999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_watch_ultra_titanium_gray_01.jpg,https://eraspace.com/erafone/samsung-galaxy-watch-ultra-titanium-gray
Samsung,Samsung Galaxy Watch Ultra,Samsung Galaxy Watch Ultra - Titanium Silver,Wearable,8100027864,7999000,6999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_watch_ultra_titanium_silver_01.jpg,https://eraspace.com/erafone/samsung-galaxy-watch-ultra-titanium-silver
Samsung,Samsung Galaxy Watch Ultra,Samsung Galaxy Watch Ultra - Titanium White,Wearable,8100089391,7999000,6999000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_watch_ultra_titanium_white_01.jpg,https://eraspace.com/erafone/samsung-galaxy-watch-ultra-titanium-white
Samsung,Samsung Galaxy Watch4 40mm,Samsung Galaxy Watch4 40mm - Black,Wearable,8100024586,2499000,1299000,0,https://cdnpro.eraspace.com/media/catalog/product/s/m/sm-r860_002_front2_black_copy.jpg,https://eraspace.com/erafone/samsung-galaxy-watch4-40mm-black
Samsung,Samsung Galaxy Watch4 40mm,Samsung Galaxy Watch4 40mm - Gold,Wearable,8100024601,2499000,1299000,0,https://cdnpro.eraspace.com/media/catalog/product/g/1/g1.jpg,https://eraspace.com/erafone/samsung-galaxy-watch4-40mm-gold
Samsung,Samsung Galaxy Watch5 40mm,Samsung Galaxy Watch5 40mm - Silver,Wearable,8100068473,3499000,1999000,0,https://cdnpro.eraspace.com/media/catalog/product/w/a/watch5_40mm_silver1.jpg,https://eraspace.com/erafone/samsung-galaxy-watch5-40mm-silver
Samsung,Samsung Galaxy Watch5 40mm,Samsung Galaxy Watch5 40mm - Silver,Wearable,8100068473,3499000,1999000,0,https://cdnpro.eraspace.com/media/catalog/product/w/a/watch5_40mm_silver1.jpg,https://eraspace.com/erafone/samsung-galaxy-watch5-40mm-silver
Samsung,Samsung Galaxy Watch5 44mm,Samsung Galaxy Watch5 44mm - Silver,Wearable,8100068476,3999000,2299000,0,https://cdnpro.eraspace.com/media/catalog/product/w/a/watch5_44mm_silver1.jpg,https://eraspace.com/erafone/samsung-galaxy-watch5-44mm-silver
Samsung,Samsung Galaxy Watch6 40mm,Samsung Galaxy Watch6 40mm - Gold,Wearable,8100116553,3999000,2799000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_watch6_40mm_gold_1.jpg,https://eraspace.com/erafone/samsung-galaxy-watch6-40mm-gold
Samsung,Samsung Galaxy Watch6 40mm,Samsung Galaxy Watch6 40mm - Graphite,Wearable,8100116554,3999000,2799000,0,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_watch6_40mm_graphite_1.jpg,https://eraspace.com/erafone/samsung-galaxy-watch6-40mm-graphite
